Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
586-85-2739,B,Mandalay,Normal,Male,Health and beauty,16.15,6,4.845,101.745,1/26/2019,18:48,Cash,96.9,4.761904762,4.845,7.9
801-70-5760,A,Yangon,Member,Female,Food and beverages,44.33,3,6.6495,139.6395,2/15/2019,16:46,Cash,132.99,4.761904762,6.6495,5.8
169-78-2970,A,Yangon,Member,Female,Food and beverages,26.64,10,13.32,279.72,2/2/2019,12:28,Cash,266.4,4.761904762,13.32,6.6
905-80-4272,B,Mandalay,Normal,Female,Electronic accessories,61.82,7,21.637,454.377,1/23/2019,11:17,Cash,432.74,4.761904762,21.637,6.9
491-12-5481,A,Yangon,Normal,Male,Sports and travel,38.6,3,5.79,121.59,1/2/2019,20:11,Credit card,115.8,4.761904762,5.79,4.3
152-97-6760,A,Yangon,Normal,Male,Health and beauty,62.64,4,12.528,263.088,2/2/2019,14:05,Ewallet,250.56,4.761904762,12.528,5.0
311-81-1175,C,Naypyitaw,Member,Female,Electronic accessories,60.35,3,9.0525,190.1025,1/25/2019,17:38,Cash,181.05,4.761904762,9.0525,5.1
593-19-1489,C,Naypyitaw,Normal,Female,Fashion accessories,77.21,9,34.7445,729.6345,2/23/2019,13:57,Cash,694.89,4.761904762,34.7445,8.3
319-36-7532,B,Mandalay,Member,Male,Sports and travel,58.12,1,2.906,61.026,1/7/2019,10:04,Credit card,58.12,4.761904762,2.906,7.4
900-79-7658,C,Naypyitaw,Member,Male,Fashion accessories,38.16,8,15.264,320.544,1/26/2019,14:42,Credit card,305.28,4.761904762,15.264,8.0
608-43-3295,C,Naypyitaw,Member,Male,Electronic accessories,55.56,6,16.668,350.028,1/5/2019,17:35,Credit card,333.36,4.761904762,16.668,4.0
950-56-6078,A,Yangon,Member,Female,Electronic accessories,35.8,1,1.79,37.59,3/1/2019,13:10,Ewallet,35.8,4.761904762,1.79,4.4
113-50-7135,B,Mandalay,Member,Male,Home and lifestyle,57.31,7,20.0585,421.2285,2/22/2019,16:12,Cash,401.17,4.761904762,20.0585,8.1
545-64-8286,B,Mandalay,Member,Female,Home and lifestyle,60.62,8,24.248,509.208,2/2/2019,14:17,Credit card,484.96,4.761904762,24.248,4.0
119-90-8352,A,Yangon,Normal,Male,Fashion accessories,96.45,8,38.58,810.18,1/15/2019,13:41,Cash,771.6,4.761904762,38.58,9.1
477-77-1598,C,Naypyitaw,Member,Male,Health and beauty,43.81,6,13.143,276.003,3/27/2019,12:17,Credit card,262.86,4.761904762,13.143,4.0
377-19-6717,B,Mandalay,Member,Male,Food and beverages,40.18,4,8.036,168.756,2/24/2019,12:49,Cash,160.72,4.761904762,8.036,8.4
869-63-7403,B,Mandalay,Member,Female,Fashion accessories,41.64,2,4.164,87.444,3/4/2019,12:22,Cash,83.28,4.761904762,4.164,5.5
228-93-2739,A,Yangon,Member,Female,Sports and travel,61.82,1,3.091,64.911,2/19/2019,17:06,Cash,61.82,4.761904762,3.091,8.8
573-70-8708,A,Yangon,Member,Female,Electronic accessories,66.87,4,13.374,280.854,3/15/2019,13:05,Cash,267.48,4.761904762,13.374,10.0
939-63-6185,C,Naypyitaw,Member,Female,Home and lifestyle,49.04,7,17.164,360.444,3/22/2019,18:24,Credit card,343.28,4.761904762,17.164,4.0
475-60-7072,A,Yangon,Member,Male,Electronic accessories,79.55,1,3.9775,83.5275,2/6/2019,13:24,Ewallet,79.55,4.761904762,3.9775,8.2
681-62-4964,A,Yangon,Normal,Female,Food and beverages,33.89,10,16.945,355.845,3/5/2019,13:44,Cash,338.9,4.761904762,16.945,4.0
275-14-4786,A,Yangon,Normal,Male,Home and lifestyle,67.75,6,20.325,426.825,1/23/2019,20:28,Cash,406.5,4.761904762,20.325,7.7
456-64-9101,B,Mandalay,Normal,Male,Fashion accessories,61.69,3,9.2535,194.3235,3/2/2019,19:09,Credit card,185.07,4.761904762,9.2535,6.6
730-81-6202,B,Mandalay,Normal,Male,Sports and travel,57.78,10,28.89,606.69,2/8/2019,14:12,Cash,577.8,4.761904762,28.89,7.2
933-93-2375,B,Mandalay,Normal,Male,Home and lifestyle,44.33,2,4.433,93.093,1/1/2019,12:33,Credit card,88.66,4.761904762,4.433,5.4
674-55-9747,A,Yangon,Normal,Female,Food and beverages,88.68,10,44.34,931.14,3/27/2019,17:20,Credit card,886.8,4.761904762,44.34,8.3
625-11-2889,A,Yangon,Normal,Female,Home and lifestyle,35.29,3,5.2935,111.1635,3/20/2019,10:40,Cash,105.87,4.761904762,5.2935,4.5
216-27-1862,C,Naypyitaw,Normal,Female,Fashion accessories,57.36,4,11.472,240.912,1/28/2019,15:55,Credit card,229.44,4.761904762,11.472,9.1
803-53-7045,B,Mandalay,Normal,Female,Electronic accessories,46.5,5,11.625,244.125,3/30/2019,16:21,Credit card,232.5,4.761904762,11.625,6.3
998-67-5312,B,Mandalay,Normal,Female,Fashion accessories,84.14,10,42.07,883.47,1/31/2019,17:33,Ewallet,841.4,4.761904762,42.07,4.6
340-77-5560,C,Naypyitaw,Member,Male,Food and beverages,60.96,3,9.144,192.024,2/13/2019,11:49,Cash,182.88,4.761904762,9.144,9.7
780-12-2468,C,Naypyitaw,Member,Male,Fashion accessories,39.79,10,19.895,417.795,3/18/2019,10:12,Ewallet,397.9,4.761904762,19.895,6.9
216-70-5663,A,Yangon,Member,Male,Home and lifestyle,59.23,4,11.846,248.766,1/30/2019,13:30,Cash,236.92,4.761904762,11.846,10.0
384-37-6460,B,Mandalay,Member,Female,Food and beverages,49.64,3,7.446,156.366,2/12/2019,11:18,Ewallet,148.92,4.761904762,7.446,9.0
968-98-5242,B,Mandalay,Normal,Female,Electronic accessories,50.7,7,17.745,372.645,3/3/2019,15:37,Credit card,354.9,4.761904762,17.745,5.6
702-17-9508,A,Yangon,Member,Male,Food and beverages,58.65,7,20.5275,431.0775,1/13/2019,20:44,Cash,410.55,4.761904762,20.5275,6.8
116-40-7526,C,Naypyitaw,Normal,Female,Health and beauty,62.01,4,12.402,260.442,2/9/2019,13:08,Cash,248.04,4.761904762,12.402,7.2
971-25-6948,B,Mandalay,Normal,Female,Electronic accessories,63.88,2,6.388,134.148,1/30/2019,14:11,Ewallet,127.76,4.761904762,6.388,9.6
268-14-4813,C,Naypyitaw,Normal,Female,Home and lifestyle,49.25,4,9.85,206.85,3/4/2019,12:01,Credit card,197.0,4.761904762,9.85,7.7
618-33-9756,C,Naypyitaw,Member,Female,Electronic accessories,67.76,6,20.328,426.888,1/14/2019,10:00,Cash,406.56,4.761904762,20.328,7.3
654-49-5370,B,Mandalay,Member,Female,Home and lifestyle,54.13,1,2.7065,56.8365,1/23/2019,17:03,Cash,54.13,4.761904762,2.7065,6.6
517-19-6456,C,Naypyitaw,Normal,Female,Food and beverages,46.06,1,2.303,48.363,3/7/2019,12:42,Ewallet,46.06,4.761904762,2.303,6.9
805-47-4832,B,Mandalay,Normal,Female,Electronic accessories,48.46,10,24.23,508.83,1/16/2019,16:54,Ewallet,484.6,4.761904762,24.23,9.2
918-64-3680,C,Naypyitaw,Normal,Male,Food and beverages,75.49,1,3.7745,79.2645,2/9/2019,17:24,Cash,75.49,4.761904762,3.7745,7.0
103-83-6636,B,Mandalay,Normal,Female,Health and beauty,36.09,5,9.0225,189.4725,3/7/2019,19:52,Credit card,180.45,4.761904762,9.0225,6.3
662-35-2675,B,Mandalay,Normal,Male,Food and beverages,52.7,8,21.08,442.68,3/11/2019,12:43,Ewallet,421.6,4.761904762,21.08,6.0
544-77-3679,B,Mandalay,Member,Female,Food and beverages,39.24,4,7.848,164.808,1/10/2019,16:48,Cash,156.96,4.761904762,7.848,6.0
573-98-2974,A,Yangon,Member,Male,Home and lifestyle,81.67,5,20.4175,428.7675,3/19/2019,20:44,Ewallet,408.35,4.761904762,20.4175,4.6
307-30-9214,B,Mandalay,Member,Male,Food and beverages,28.74,1,1.437,30.177,3/8/2019,15:11,Credit card,28.74,4.761904762,1.437,5.7
575-91-9528,C,Naypyitaw,Normal,Male,Fashion accessories,38.77,8,15.508,325.668,2/2/2019,10:31,Ewallet,310.16,4.761904762,15.508,9.5
478-14-3735,B,Mandalay,Normal,Male,Food and beverages,27.54,7,9.639,202.419,3/11/2019,12:31,Cash,192.78,4.761904762,9.639,6.6
588-43-1020,A,Yangon,Member,Male,Home and lifestyle,55.82,9,25.119,527.499,3/8/2019,18:38,Cash,502.38,4.761904762,25.119,8.2
989-36-6568,A,Yangon,Normal,Male,Home and lifestyle,25.29,9,11.3805,238.9905,2/25/2019,18:47,Ewallet,227.61,4.761904762,11.3805,4.0
951-58-7249,A,Yangon,Member,Male,Food and beverages,36.39,4,7.278,152.838,2/22/2019,13:06,Cash,145.56,4.761904762,7.278,7.9
132-72-8629,A,Yangon,Member,Male,Electronic accessories,21.26,1,1.063,22.323,3/9/2019,12:40,Cash,21.26,4.761904762,1.063,6.7
925-17-3055,C,Naypyitaw,Member,Female,Food and beverages,49.33,4,9.866,207.186,3/30/2019,13:49,Cash,197.32,4.761904762,9.866,6.2
142-91-3473,B,Mandalay,Member,Female,Electronic accessories,51.0,2,5.1,107.1,2/23/2019,12:06,Credit card,102.0,4.761904762,5.1,7.3
577-52-7198,A,Yangon,Normal,Female,Food and beverages,18.21,6,5.463,114.723,3/15/2019,18:24,Cash,109.26,4.761904762,5.463,6.1
904-38-8109,B,Mandalay,Member,Male,Health and beauty,74.54,2,7.454,156.534,3/9/2019,19:53,Credit card,149.08,4.761904762,7.454,4.0
361-27-1956,A,Yangon,Normal,Male,Health and beauty,31.46,10,15.73,330.33,3/19/2019,10:01,Cash,314.6,4.761904762,15.73,8.5
434-59-8021,A,Yangon,Normal,Female,Fashion accessories,66.34,7,23.219,487.599,3/27/2019,18:09,Ewallet,464.38,4.761904762,23.219,7.4
862-56-4680,C,Naypyitaw,Member,Male,Fashion accessories,39.38,3,5.907,124.047,1/19/2019,18:48,Ewallet,118.14,4.761904762,5.907,6.4
256-91-4564,B,Mandalay,Member,Male,Fashion accessories,80.83,10,40.415,848.715,1/17/2019,16:10,Cash,808.3,4.761904762,40.415,5.3
787-65-9382,C,Naypyitaw,Normal,Female,Fashion accessories,65.49,8,26.196,550.116,2/24/2019,19:42,Ewallet,523.92,4.761904762,26.196,4.5
974-72-6955,B,Mandalay,Member,Female,Home and lifestyle,31.86,5,7.965,167.265,2/12/2019,10:54,Credit card,159.3,4.761904762,7.965,7.4
223-11-5913,B,Mandalay,Normal,Male,Electronic accessories,43.49,2,4.349,91.329,2/23/2019,17:29,Cash,86.98,4.761904762,4.349,9.7
733-76-3257,C,Naypyitaw,Member,Female,Health and beauty,65.9,4,13.18,276.78,3/14/2019,11:29,Cash,263.6,4.761904762,13.18,7.3
552-86-1861,C,Naypyitaw,Normal,Male,Home and lifestyle,45.28,6,13.584,285.264,3/25/2019,19:25,Cash,271.68,4.761904762,13.584,4.6
445-94-2796,C,Naypyitaw,Normal,Female,Electronic accessories,56.95,8,22.78,478.38,2/9/2019,15:22,Cash,455.6,4.761904762,22.78,7.4
384-51-7194,C,Naypyitaw,Member,Male,Fashion accessories,74.9,3,11.235,235.935,3/8/2019,10:22,Cash,224.7,4.761904762,11.235,6.9
329-80-3122,C,Naypyitaw,Member,Male,Health and beauty,41.52,8,16.608,348.768,1/19/2019,18:33,Ewallet,332.16,4.761904762,16.608,8.4
431-61-1108,C,Naypyitaw,Normal,Female,Health and beauty,56.64,3,8.496,178.416,2/19/2019,18:53,Ewallet,169.92,4.761904762,8.496,8.0
789-69-8513,A,Yangon,Member,Male,Electronic accessories,77.18,3,11.577,243.117,1/3/2019,15:58,Ewallet,231.54,4.761904762,11.577,4.0
347-45-9086,C,Naypyitaw,Member,Female,Electronic accessories,74.56,5,18.64,391.44,2/16/2019,13:51,Ewallet,372.8,4.761904762,18.64,7.9
160-53-5355,B,Mandalay,Member,Male,Electronic accessories,57.13,2,5.713,119.973,2/21/2019,10:07,Cash,114.26,4.761904762,5.713,5.3
502-48-7724,B,Mandalay,Member,Female,Sports and travel,52.8,5,13.2,277.2,3/9/2019,19:18,Ewallet,264.0,4.761904762,13.2,4.6
277-89-9064,B,Mandalay,Normal,Female,Electronic accessories,28.7,4,5.74,120.54,3/1/2019,12:45,Ewallet,114.8,4.761904762,5.74,6.6
261-96-3358,C,Naypyitaw,Normal,Female,Sports and travel,38.99,3,5.8485,122.8185,2/3/2019,19:32,Credit card,116.97,4.761904762,5.8485,7.7
146-45-8160,C,Naypyitaw,Member,Female,Fashion accessories,57.73,8,23.092,484.932,1/1/2019,16:20,Credit card,461.84,4.761904762,23.092,4.2
859-67-8299,A,Yangon,Normal,Male,Sports and travel,55.52,4,11.104,233.184,1/12/2019,17:18,Cash,222.08,4.761904762,11.104,8.2
335-88-6715,C,Naypyitaw,Member,Female,Food and beverages,46.35,7,16.2225,340.6725,3/29/2019,17:07,Cash,324.45,4.761904762,16.2225,8.3
220-21-3405,C,Naypyitaw,Member,Male,Home and lifestyle,68.71,8,27.484,577.164,3/24/2019,19:19,Credit card,549.68,4.761904762,27.484,7.0
162-35-9940,B,Mandalay,Normal,Female,Health and beauty,33.63,7,11.7705,247.1805,2/1/2019,10:25,Ewallet,235.41,4.761904762,11.7705,5.5
315-66-9796,A,Yangon,Normal,Female,Electronic accessories,55.75,3,8.3625,175.6125,1/25/2019,20:24,Cash,167.25,4.761904762,8.3625,5.3
327-71-5049,A,Yangon,Member,Female,Fashion accessories,55.4,9,24.93,523.53,2/11/2019,10:32,Ewallet,498.6,4.761904762,24.93,8.7
356-94-6909,C,Naypyitaw,Member,Female,Sports and travel,45.33,3,6.7995,142.7895,3/5/2019,20:16,Cash,135.99,4.761904762,6.7995,4.4
494-82-9103,B,Mandalay,Normal,Female,Electronic accessories,85.77,3,12.8655,270.1755,2/3/2019,12:12,Credit card,257.31,4.761904762,12.8655,8.8
802-87-3897,C,Naypyitaw,Normal,Male,Home and lifestyle,66.35,9,29.8575,627.0075,1/7/2019,19:53,Credit card,597.15,4.761904762,29.8575,6.7
409-30-7263,B,Mandalay,Member,Female,Food and beverages,50.22,4,10.044,210.924,2/8/2019,10:24,Credit card,200.88,4.761904762,10.044,6.8
822-68-6392,C,Naypyitaw,Member,Female,Sports and travel,90.3,7,31.605,663.705,1/26/2019,15:15,Credit card,632.1,4.761904762,31.605,4.1
793-26-4292,B,Mandalay,Normal,Male,Sports and travel,31.02,1,1.551,32.571,2/1/2019,15:38,Cash,31.02,4.761904762,1.551,6.7
735-14-9197,C,Naypyitaw,Member,Female,Fashion accessories,51.86,7,18.151,381.171,1/17/2019,20:32,Credit card,363.02,4.761904762,18.151,8.0
253-80-6548,A,Yangon,Member,Male,Sports and travel,64.59,9,29.0655,610.3755,3/2/2019,11:34,Cash,581.31,4.761904762,29.0655,4.7
862-78-5642,B,Mandalay,Member,Male,Sports and travel,41.54,8,16.616,348.936,2/19/2019,10:13,Cash,332.32,4.761904762,16.616,7.8
779-40-6252,C,Naypyitaw,Member,Male,Electronic accessories,65.41,6,19.623,412.083,1/26/2019,17:43,Ewallet,392.46,4.761904762,19.623,7.1
922-17-4201,C,Naypyitaw,Member,Male,Health and beauty,35.08,9,15.786,331.506,2/21/2019,10:11,Cash,315.72,4.761904762,15.786,5.9
115-57-8038,C,Naypyitaw,Normal,Female,Fashion accessories,64.43,3,9.6645,202.9545,2/16/2019,18:50,Ewallet,193.29,4.761904762,9.6645,8.4
134-58-4736,A,Yangon,Normal,Female,Sports and travel,77.04,4,15.408,323.568,3/14/2019,10:25,Cash,308.16,4.761904762,15.408,4.0
803-29-2464,B,Mandalay,Normal,Female,Home and lifestyle,54.9,1,2.745,57.645,3/27/2019,20:24,Ewallet,54.9,4.761904762,2.745,7.6
185-46-5387,A,Yangon,Normal,Female,Sports and travel,24.65,7,8.6275,181.1775,1/13/2019,15:23,Cash,172.55,4.761904762,8.6275,9.7
926-51-2544,A,Yangon,Member,Male,Health and beauty,37.6,8,15.04,315.84,3/21/2019,20:25,Ewallet,300.8,4.761904762,15.04,9.4
728-15-4107,C,Naypyitaw,Member,Male,Food and beverages,55.16,8,22.064,463.344,3/6/2019,11:39,Ewallet,441.28,4.761904762,22.064,7.6
687-32-6350,C,Naypyitaw,Normal,Male,Electronic accessories,60.38,8,24.152,507.192,3/5/2019,13:29,Cash,483.04,4.761904762,24.152,6.5
507-94-3586,C,Naypyitaw,Member,Female,Food and beverages,10.0,2,1.0,21.0,2/5/2019,15:07,Ewallet,20.0,4.761904762,1.0,5.9
914-65-7744,C,Naypyitaw,Normal,Male,Sports and travel,80.37,7,28.1295,590.7195,2/2/2019,10:33,Credit card,562.59,4.761904762,28.1295,6.5
251-11-7576,C,Naypyitaw,Normal,Female,Electronic accessories,62.46,8,24.984,524.664,1/1/2019,11:16,Cash,499.68,4.761904762,24.984,7.9
531-37-9064,C,Naypyitaw,Member,Female,Health and beauty,40.26,3,6.039,126.819,3/29/2019,13:06,Cash,120.78,4.761904762,6.039,5.6
393-48-7517,A,Yangon,Member,Female,Food and beverages,62.91,5,15.7275,330.2775,2/26/2019,18:50,Ewallet,314.55,4.761904762,15.7275,8.3
964-90-6871,A,Yangon,Member,Female,Health and beauty,42.8,10,21.4,449.4,2/8/2019,17:18,Credit card,428.0,4.761904762,21.4,10.0
199-19-7235,B,Mandalay,Member,Male,Health and beauty,42.61,5,10.6525,223.7025,2/20/2019,10:35,Cash,213.05,4.761904762,10.6525,6.9
557-21-7259,C,Naypyitaw,Member,Female,Food and beverages,51.45,8,20.58,432.18,1/5/2019,10:10,Cash,411.6,4.761904762,20.58,4.7
947-15-8430,A,Yangon,Member,Female,Home and lifestyle,82.06,6,24.618,516.978,1/18/2019,17:20,Ewallet,492.36,4.761904762,24.618,4.7
409-45-7453,B,Mandalay,Normal,Female,Home and lifestyle,79.22,7,27.727,582.267,2/27/2019,13:23,Credit card,554.54,4.761904762,27.727,8.3
321-23-9673,C,Naypyitaw,Normal,Female,Electronic accessories,66.47,7,23.2645,488.5545,2/17/2019,18:08,Credit card,465.29,4.761904762,23.2645,6.9
413-25-7208,A,Yangon,Normal,Female,Food and beverages,53.32,7,18.662,391.902,3/13/2019,13:58,Cash,373.24,4.761904762,18.662,8.5
294-79-1634,B,Mandalay,Member,Female,Electronic accessories,74.25,8,29.7,623.7,3/2/2019,13:18,Ewallet,594.0,4.761904762,29.7,6.1
566-45-9610,C,Naypyitaw,Member,Male,Electronic accessories,37.37,10,18.685,392.385,2/25/2019,12:34,Ewallet,373.7,4.761904762,18.685,8.4
568-92-3236,C,Naypyitaw,Member,Female,Electronic accessories,71.59,3,10.7385,225.5085,3/16/2019,12:33,Ewallet,214.77,4.761904762,10.7385,6.7
525-82-2442,A,Yangon,Member,Female,Electronic accessories,46.79,10,23.395,491.295,1/7/2019,17:25,Credit card,467.9,4.761904762,23.395,5.7
934-78-7091,C,Naypyitaw,Normal,Male,Electronic accessories,65.73,7,23.0055,483.1155,3/5/2019,15:35,Credit card,460.11,4.761904762,23.0055,6.3
318-82-8584,B,Mandalay,Member,Female,Health and beauty,50.91,6,15.273,320.733,3/7/2019,17:33,Credit card,305.46,4.761904762,15.273,4.9
363-62-1545,C,Naypyitaw,Member,Male,Health and beauty,64.02,4,12.804,268.884,1/27/2019,10:04,Credit card,256.08,4.761904762,12.804,10.0
454-23-6006,A,Yangon,Normal,Female,Home and lifestyle,52.13,5,13.0325,273.6825,1/19/2019,15:40,Ewallet,260.65,4.761904762,13.0325,6.8
593-57-7093,B,Mandalay,Member,Male,Fashion accessories,10.0,7,3.5,73.5,1/21/2019,15:06,Credit card,70.0,4.761904762,3.5,8.1
931-27-2929,B,Mandalay,Member,Male,Health and beauty,58.22,4,11.644,244.524,1/19/2019,20:26,Ewallet,232.88,4.761904762,11.644,6.1
293-92-1833,A,Yangon,Member,Female,Electronic accessories,71.56,3,10.734,225.414,2/18/2019,14:21,Ewallet,214.68,4.761904762,10.734,5.2
128-24-7922,C,Naypyitaw,Normal,Male,Fashion accessories,60.03,9,27.0135,567.2835,1/14/2019,11:26,Cash,540.27,4.761904762,27.0135,6.6
621-91-2838,A,Yangon,Normal,Male,Fashion accessories,50.15,5,12.5375,263.2875,3/2/2019,17:04,Ewallet,250.75,4.761904762,12.5375,8.8
454-59-1657,A,Yangon,Member,Male,Sports and travel,87.56,7,30.646,643.566,1/11/2019,11:42,Credit card,612.92,4.761904762,30.646,6.1
925-81-2293,B,Mandalay,Normal,Female,Electronic accessories,65.6,1,3.28,68.88,1/3/2019,19:25,Credit card,65.6,4.761904762,3.28,5.5
857-49-4025,C,Naypyitaw,Normal,Female,Home and lifestyle,57.88,1,2.894,60.774,1/31/2019,14:03,Credit card,57.88,4.761904762,2.894,7.2
950-56-3044,C,Naypyitaw,Normal,Female,Electronic accessories,78.8,9,35.46,744.66,1/19/2019,18:00,Credit card,709.2,4.761904762,35.46,7.8
827-73-2728,C,Naypyitaw,Member,Male,Health and beauty,61.53,2,6.153,129.213,3/30/2019,17:32,Cash,123.06,4.761904762,6.153,9.8
708-65-3477,A,Yangon,Member,Female,Home and lifestyle,33.84,8,13.536,284.256,1/30/2019,15:39,Ewallet,270.72,4.761904762,13.536,7.6
487-84-2569,B,Mandalay,Normal,Male,Sports and travel,14.11,10,7.055,148.155,1/22/2019,16:32,Credit card,141.1,4.761904762,7.055,8.1
749-83-9429,A,Yangon,Member,Female,Home and lifestyle,41.41,5,10.3525,217.4025,1/19/2019,12:43,Cash,207.05,4.761904762,10.3525,8.2
391-33-9408,B,Mandalay,Normal,Male,Sports and travel,71.7,9,32.265,677.565,2/5/2019,10:45,Credit card,645.3,4.761904762,32.265,5.0
516-60-5616,C,Naypyitaw,Normal,Male,Electronic accessories,53.64,5,13.41,281.61,2/26/2019,18:52,Ewallet,268.2,4.761904762,13.41,5.3
562-65-4809,C,Naypyitaw,Member,Male,Electronic accessories,74.42,10,37.21,781.41,3/13/2019,20:58,Ewallet,744.2,4.761904762,37.21,5.1
452-45-6906,B,Mandalay,Normal,Female,Food and beverages,47.68,3,7.152,150.192,2/4/2019,19:53,Cash,143.04,4.761904762,7.152,4.7
835-59-7096,B,Mandalay,Normal,Female,Fashion accessories,75.19,5,18.7975,394.7475,2/28/2019,13:47,Cash,375.95,4.761904762,18.7975,8.3
471-78-4543,C,Naypyitaw,Normal,Male,Electronic accessories,54.69,4,10.938,229.698,2/15/2019,13:25,Credit card,218.76,4.761904762,10.938,7.5
478-14-3352,B,Mandalay,Member,Female,Sports and travel,66.42,8,26.568,557.928,3/18/2019,13:30,Credit card,531.36,4.761904762,26.568,7.1
763-17-3015,A,Yangon,Normal,Female,Electronic accessories,69.11,1,3.4555,72.5655,2/22/2019,17:36,Ewallet,69.11,4.761904762,3.4555,4.0
798-87-4737,B,Mandalay,Normal,Male,Health and beauty,82.03,9,36.9135,775.1835,1/28/2019,16:10,Cash,738.27,4.761904762,36.9135,10.0
465-55-7930,A,Yangon,Normal,Female,Food and beverages,14.28,1,0.714,14.994,3/6/2019,18:40,Ewallet,14.28,4.761904762,0.714,5.4
521-25-4879,A,Yangon,Normal,Female,Health and beauty,46.75,4,9.35,196.35,3/16/2019,20:35,Ewallet,187.0,4.761904762,9.35,10.0
328-70-2284,A,Yangon,Normal,Male,Home and lifestyle,65.27,6,19.581,411.201,2/13/2019,14:31,Cash,391.62,4.761904762,19.581,4.5
647-21-9747,B,Mandalay,Member,Female,Home and lifestyle,77.83,2,7.783,163.443,3/30/2019,17:50,Cash,155.66,4.761904762,7.783,5.6
675-22-9629,B,Mandalay,Member,Male,Electronic accessories,64.32,5,16.08,337.68,3/21/2019,15:41,Cash,321.6,4.761904762,16.08,4.0
615-63-1569,B,Mandalay,Member,Female,Health and beauty,49.73,10,24.865,522.165,1/19/2019,20:55,Cash,497.3,4.761904762,24.865,7.6
268-81-5207,B,Mandalay,Normal,Male,Electronic accessories,73.63,9,33.1335,695.8035,3/13/2019,13:58,Cash,662.67,4.761904762,33.1335,5.1
654-97-4854,C,Naypyitaw,Normal,Female,Fashion accessories,67.64,1,3.382,71.022,2/25/2019,12:49,Credit card,67.64,4.761904762,3.382,5.1
442-81-1594,C,Naypyitaw,Normal,Male,Sports and travel,51.53,6,15.459,324.639,2/19/2019,14:17,Ewallet,309.18,4.761904762,15.459,4.6
509-86-3049,B,Mandalay,Member,Female,Home and lifestyle,55.95,6,16.785,352.485,2/17/2019,16:11,Ewallet,335.7,4.761904762,16.785,8.3
373-52-1668,A,Yangon,Normal,Female,Health and beauty,76.25,1,3.8125,80.0625,3/19/2019,20:17,Credit card,76.25,4.761904762,3.8125,8.2
163-32-9079,C,Naypyitaw,Normal,Male,Sports and travel,92.03,7,32.2105,676.4205,2/26/2019,19:42,Credit card,644.21,4.761904762,32.2105,10.0
299-75-4834,A,Yangon,Member,Female,Health and beauty,68.37,6,20.511,430.731,2/20/2019,10:51,Credit card,410.22,4.761904762,20.511,5.8
783-39-8869,A,Yangon,Normal,Female,Sports and travel,58.79,7,20.5765,432.1065,1/5/2019,15:52,Ewallet,411.53,4.761904762,20.5765,7.3
433-80-8481,C,Naypyitaw,Normal,Female,Food and beverages,44.03,3,6.6045,138.6945,2/12/2019,11:41,Cash,132.09,4.761904762,6.6045,4.8
488-69-2067,B,Mandalay,Normal,Male,Home and lifestyle,60.03,3,9.0045,189.0945,3/23/2019,13:40,Credit card,180.09,4.761904762,9.0045,6.4
546-43-9588,C,Naypyitaw,Member,Female,Electronic accessories,57.92,8,23.168,486.528,3/7/2019,20:57,Cash,463.36,4.761904762,23.168,6.1
939-79-9540,B,Mandalay,Normal,Male,Health and beauty,58.41,8,23.364,490.644,1/5/2019,20:41,Cash,467.28,4.761904762,23.364,7.8
977-78-6343,B,Mandalay,Normal,Male,Health and beauty,35.96,2,3.596,75.516,3/21/2019,11:08,Credit card,71.92,4.761904762,3.596,8.7
283-82-2749,A,Yangon,Normal,Female,Home and lifestyle,73.35,3,11.0025,231.0525,3/16/2019,11:30,Ewallet,220.05,4.761904762,11.0025,8.7
266-88-2029,A,Yangon,Normal,Female,Fashion accessories,31.48,6,9.444,198.324,2/21/2019,17:21,Credit card,188.88,4.761904762,9.444,5.5
227-55-6256,A,Yangon,Normal,Female,Electronic accessories,52.22,9,23.499,493.479,1/3/2019,14:38,Credit card,469.98,4.761904762,23.499,8.7
140-43-3027,A,Yangon,Member,Male,Sports and travel,59.76,3,8.964,188.244,2/22/2019,14:38,Ewallet,179.28,4.761904762,8.964,6.9
371-26-7095,C,Naypyitaw,Normal,Female,Food and beverages,80.84,3,12.126,254.646,1/6/2019,19:17,Credit card,242.52,4.761904762,12.126,6.4
525-95-1074,A,Yangon,Member,Female,Health and beauty,47.39,9,21.3255,447.8355,1/31/2019,20:17,Cash,426.51,4.761904762,21.3255,5.8
799-90-5374,B,Mandalay,Normal,Male,Health and beauty,43.01,7,15.0535,316.1235,2/28/2019,19:05,Credit card,301.07,4.761904762,15.0535,6.0
728-49-6354,C,Naypyitaw,Member,Female,Electronic accessories,50.09,10,25.045,525.945,3/23/2019,18:17,Credit card,500.9,4.761904762,25.045,9.9
915-57-6202,C,Naypyitaw,Member,Male,Sports and travel,87.86,8,35.144,738.024,2/3/2019,20:49,Credit card,702.88,4.761904762,35.144,7.5
987-54-2558,B,Mandalay,Normal,Male,Home and lifestyle,10.0,10,5.0,105.0,3/19/2019,17:39,Ewallet,100.0,4.761904762,5.0,7.3
713-71-3134,B,Mandalay,Member,Female,Food and beverages,26.95,2,2.695,56.595,3/24/2019,19:56,Credit card,53.9,4.761904762,2.695,6.5
